Price,Close,High,Low,Open,Volume
2004-02-09,0.17270155251026154,0.17805133477052346,0.1726254419157483,0.17522330010574133,373992000
2004-02-10,0.1790444254875183,0.1791975621705389,0.1731600251214425,0.1732370512196121,509700000
2004-02-11,0.1853102445602417,0.18592187561486448,0.18072523211138228,0.18133687683037927,737808000
2004-02-12,0.17973211407661438,0.18531023942509528,0.17690500978558957,0.18431712639841816,974892000
2004-02-13,0.17805130779743195,0.18255928160357876,0.1734662942306282,0.1749940262988245,1747500000
2004-02-17,0.18003757297992706,0.18057309371548322,0.1762934507409742,0.1787390878956553,575976000
2004-02-18,0.18003757297992706,0.1814900966253972,0.17881519849495225,0.18057309371548322,320244000
2004-02-19,0.1799614131450653,0.18546341543487826,0.17957901556183503,0.18225391296045598,631032000
2004-02-20,0.1844702959060669,0.18492879038775753,0.1786620068095876,0.17965603552643405,618120000
2004-02-23,0.17805130779743195,0.18447031312657966,0.1756056575025787,0.1841640261036769,853332000
2004-02-24,0.17094454169273376,0.17721041014745492,0.16903351022925606,0.17499402084825924,708384000
2004-02-25,0.17193765938282013,0.17522327261259227,0.17010365396602606,0.17201376996539136,652512000
2004-02-26,0.17308388650417328,0.17476475502064956,0.17094452352621106,0.17445938355300672,344976000
2004-02-27,0.17002755403518677,0.17361853899787724,0.16742878057670993,0.17346630415882028,595548000
2004-03-01,0.1725493222475052,0.17285468012293537,0.16933981926549788,0.1695690665504172,506628000
2004-03-02,0.16933982074260712,0.1740009317296779,0.16865206521747111,0.17277857103952912,813348000
2004-03-03,0.16712340712547302,0.16888130204958363,0.16437241252399076,0.16888130204958363,552492000
2004-03-04,0.17079143226146698,0.1710967901458931,0.16742879248598688,0.1688042899004043,413352000
2004-03-05,0.16956906020641327,0.17346630489737289,0.16635955734448152,0.16697027307249349,354888000
2004-03-08,0.16368460655212402,0.17193761513964684,0.1623852202386479,0.1696451157907514,465168000
2004-03-09,0.16253839433193207,0.16521329180263003,0.15978739994508642,0.16506015512831385,371232000
2004-03-10,0.16016975045204163,0.1653654784572987,0.15902350075264468,0.16360849955023246,481692000
2004-03-11,0.15894651412963867,0.16368465074571834,0.15802951140962201,0.15802951140962201,526872000
2004-03-12,0.1623091846704483,0.16429632717249973,0.1593289286741105,0.1610868238682237,377952000
2004-03-15,0.15864108502864838,0.16200373684057495,0.15764798574998415,0.16131598163413385,421224000
2004-03-16,0.1654425710439682,0.16620643720107803,0.1595581698746815,0.16062830943963827,597504000
2004-03-17,0.16949205100536346,0.17109679576414843,0.16742879798379726,0.1681165398813995,524592000
2004-03-18,0.17140303552150726,0.17346627430914735,0.16811649347371457,0.16857500160992703,528048000
2004-03-19,0.1694158911705017,0.17224299586324318,0.16842277800270844,0.17048603042460397,452964000
2004-03-22,0.168116495013237,0.16941589519515524,0.16429627706194896,0.16681802400889437,576708000
2004-03-23,0.16880424320697784,0.1722429926240087,0.16689412748044458,0.1704090011335509,576036000
2004-03-24,0.17636950314044952,0.17919753704976357,0.1681164933389985,0.16849889090066214,787344000
2004-03-25,0.1866096407175064,0.18752664325553006,0.17805127375282576,0.1783566315396683,997128000
2004-03-26,0.18607506155967712,0.18897829092709026,0.183553314292917,0.18607506155967712,551604000
2004-03-29,0.1940988451242447,0.19662059264956472,0.18836759453743587,0.18874906301282376,985764000
2004-03-30,0.19990618526935577,0.20082318799963417,0.19264628767589378,0.19279943802235938,724956000
2004-03-31,0.20174014568328857,0.2038795085170088,0.19983003006485478,0.20089925372516057,604752000
2004-04-01,0.19814829528331757,0.20609593432427392,0.19310478732230793,0.2019694290529367,1319508000
2004-04-02,0.20097637176513672,0.2038034912026781,0.19639137070397883,0.20250410421942497,649740000
2004-04-05,0.20815922319889069,0.20900011545393898,0.1999062112194292,0.1999062112194292,576744000
2004-04-06,0.1997530311346054,0.20548429428200357,0.1986838073289717,0.20403267289683963,624096000
2004-04-07,0.19868381321430206,0.20135779515301538,0.19516803732937568,0.2012816845730234,447864000
2004-04-08,0.20433801412582397,0.20632515593346495,0.20158702006314475,0.2031156537507555,447096000
2004-04-12,0.20051781833171844,0.2068597973078391,0.1992945423093554,0.20594279463160214,443784000
2004-04-13,0.1958557665348053,0.20250403210314316,0.19486266700552576,0.2023518109529165,442704000
2004-04-14,0.19684986770153046,0.20051786560688822,0.19264632174206392,0.1948627252074941,512016000
2004-04-15,0.18653352558612823,0.19501578177488718,0.18569263363710464,0.1941748898258636,828084000
2004-04-16,0.18041987717151642,0.18584576796648386,0.1800374933172432,0.1857687418877768,654864000
2004-04-19,0.18019068241119385,0.18149006914785082,0.17698117954460302,0.1802667929989677,522804000
2004-04-20,0.1725493222475052,0.1826363257633658,0.17247228247922866,0.18064918346084488,513804000
2004-04-21,0.17277853190898895,0.17881513891479392,0.1714791454085532,0.17323702637898802,688812000
2004-04-22,0.17377163469791412,0.1766757789984667,0.16758187773674169,0.1711737637011745,695520000
2004-04-23,0.17759275436401367,0.18057300900707496,0.1753763655604437,0.17591098419609352,443928000
2004-04-26,0.170638307929039,0.1787390854814958,0.17017979964808466,0.1779743174448857,429912000
2004-04-27,0.16918663680553436,0.17721039957032741,0.16857500565733707,0.172625400084375,494568000
2004-04-28,0.1684989184141159,0.17186155791815116,0.16719951803296473,0.16926277082022703,468768000
2004-04-29,0.16383779048919678,0.16865205144319695,0.1616214010634421,0.16750580143784033,645048000
2004-04-30,0.15680718421936035,0.16391393289953576,0.15619553921659735,0.1629208330489748,512928000
2004-05-03,0.1548200249671936,0.16009278091228235,0.15206901651847723,0.1584880225677697,610668000
2004-05-04,0.16467773914337158,0.1666648809632432,0.15665399046940043,0.15703637435585246,772380000
2004-05-05,0.16605331003665924,0.16750584747205668,0.16345545145884413,0.1648309491104129,464280000
2004-05-06,0.16742873191833496,0.16872811826994386,0.16085750695686113,0.16437236664634047,711348000
2004-05-07,0.16872815787792206,0.17552954715780839,0.16781115516331682,0.1723200444888789,956772000
2004-05-10,0.16215600073337555,0.1659771342504232,0.15856501630633452,0.16421925323266612,669072000
2004-05-11,0.16613033413887024,0.16773507897015943,0.16353154662841043,0.16421930222146602,399936000
2004-05-12,0.16383779048919678,0.16544254869532282,0.15810654046241363,0.16521330142712706,482328000
2004-05-13,0.16437235474586487,0.16735260923687048,0.16200374493595815,0.16246223932024823,347952000
2004-05-14,0.16437235474586487,0.167964240253596,0.16353146287262094,0.16506010998667336,459000000
2004-05-17,0.16177451610565186,0.1641431400488442,0.159328879738861,0.16200377700755664,308340000
2004-05-18,0.16437235474586487,0.1662824701714815,0.1626144604396674,0.1632261051207663,204420000
2004-05-19,0.16398997604846954,0.1704089938146974,0.1631500132563642,0.16804037006899747,498276000
2004-05-20,0.16162137687206268,0.1664356371054676,0.16078048484572455,0.16368462930575395,421488000
2004-05-21,0.16200383007526398,0.16376079612742572,0.15978744021997748,0.1635315488148023,282096000
2004-05-24,0.1614682525396347,0.16330225787946767,0.15955813662042434,0.1616974997910196,301620000
2004-05-25,0.1684989184141159,0.16926277082022703,0.15887040996168456,0.16215602336577084,681264000
2004-05-26,0.17193765938282013,0.174230159321624,0.16750579618364608,0.16849890947461432,524568000
2004-05-27,0.17247223854064941,0.1773635247036561,0.1722429913141325,0.1747647517989447,556548000
2004-05-28,0.17919756472110748,0.18019067805595765,0.1732370536853431,0.174612564640906,637980000
2004-06-01,0.1790444254875183,0.18087841729486834,0.17591103332903435,0.17614028059690587,318420000
2004-06-02,0.17766892910003662,0.18424108547226897,0.17751579240447637,0.18340019325239912,643800000
2004-06-03,0.16911056637763977,0.17812744448924595,0.16857504567837542,0.1777450468273105,700824000
2004-06-04,0.16742873191833496,0.1729307332500248,0.16727651078789504,0.1725492649108425,649608000
2004-06-07,0.17147915065288544,0.1733892528296115,0.16804038736522128,0.1701797504483343,571956000
2004-06-08,0.16842275857925415,0.17079136853369117,0.16590099831866323,0.1704860107632039,615000000
2004-06-09,0.1605512499809265,0.16964515244263623,0.16001664489840906,0.16941590519109254,498336000
2004-06-10,0.15894651412963867,0.1634554034818086,0.15749489263388924,0.16315004563436322,564516000
2004-06-14,0.1539800465106964,0.1581065523048124,0.15275677031543614,0.1581065523048124,424752000
2004-06-15,0.1562725454568863,0.15864115621123284,0.1548200219877499,0.15657791699487555,394584000
2004-06-16,0.15382689237594604,0.15680714774096483,0.15321524751547136,0.1558140344570535,252576000
2004-06-17,0.15077051520347595,0.15657788882378762,0.15000573372259654,0.152833767712997,482376000
2004-06-18,0.15099981427192688,0.15520243130975453,0.14901267165674256,0.1516105437832603,534336000
2004-06-21,0.1483248472213745,0.15359760099426048,0.14733173422274393,0.15122899117012112,266568000
2004-06-22,0.15252748131752014,0.1532152229855396,0.14817172942922943,0.1491657580672804,430308000
2004-06-23,0.15512627363204956,0.1557370029580487,0.15168752386759513,0.15206899227779577,264660000
2004-06-24,0.15375080704689026,0.15978742935045004,0.15260455689736624,0.1592528104974814,590652000
2004-06-25,0.15474389493465424,0.1565779003367193,0.15298600011454913,0.1548200055166142,329124000
2004-06-28,0.15344452857971191,0.15749491019121595,0.1528337991523602,0.15696030502026373,299376000
2004-06-29,0.1587172895669937,0.15894653686369262,0.15375080682557563,0.1543615226078168,363852000
2004-06-30,0.15642473101615906,0.15887038098140271,0.15451462892826368,0.15451462892826368,329268000
2004-07-01,0.1492418646812439,0.1584118626601069,0.14901260380027245,0.1581826154435103,505620000
2004-07-02,0.14717869460582733,0.15092280372349662,0.14603244421826211,0.1508466931131595,294948000
2004-07-06,0.1385432481765747,0.14694939651140218,0.13693850350472347,0.14542076243068014,575388000
2004-07-07,0.13923096656799316,0.1432052501453692,0.13854321122669527,0.14030110578974245,344136000
2004-07-08,0.13495224714279175,0.14022500190585085,0.13472299990621875,0.1379325022113688,430056000
2004-07-09,0.12914396822452545,0.13495224338672482,0.12662220769928145,0.13479910672887377,1114500000
2004-07-12,0.12616375088691711,0.1291440067618723,0.12448288187289579,0.12555302143522837,676044000
2004-07-13,0.12593448162078857,0.12990875210538685,0.12455897074036057,0.12769236277228682,567108000
2004-07-14,0.12035635113716125,0.12486525391056945,0.11791071462081358,0.12150260105927693,901608000
2004-07-15,0.11951548606157303,0.12287812562413182,0.11875161997778934,0.12157873888474427,611352000
2004-07-16,0.11600058525800705,0.12333659210807126,0.11600058525800705,0.12318345545370053,464700000
2004-07-19,0.11729998886585236,0.11859845983510478,0.11470120223662238,0.1163059601881301,461088000
2004-07-20,0.11966861039400101,0.12012710490097188,0.11607671026080069,0.11722296019260488,341544000
2004-07-21,0.11240873485803604,0.12165577585085104,0.11202725953875332,0.12150262548357171,613416000
2004-07-22,0.11477823555469513,0.11538896486696178,0.11004009247107438,0.11370809623666235,521460000
2004-07-23,0.1117209643125534,0.11569524860478292,0.11095710509521776,0.11554211192242769,371496000
2004-07-26,0.10858850181102753,0.11416661549733342,0.10751836232487233,0.11317350211418983,503208000
2004-07-27,0.1121794655919075,0.11248574578857046,0.10576046013808146,0.10912310637942042,789888000
2004-07-28,0.10935234278440475,0.1123325979485974,0.10621895095318579,0.11195020720545491,505116000
2004-07-29,0.1165352463722229,0.11936328117855469,0.11034548705781942,0.11088101461871094,747360000
2004-07-30,0.11783462762832642,0.1199739912286776,0.11485437176851741,0.11508361906595357,403956000
2004-08-02,0.11936323344707489,0.11982172788062807,0.11592447053792662,0.1179106967366637,420984000
2004-08-03,0.11317349225282669,0.11997397284418858,0.11225649637141022,0.1198978622611851,741540000
2004-08-04,0.11439584195613861,0.11546598118358324,0.11179797772849473,0.11195019887096541,507816000
2004-08-05,0.11126246303319931,0.11615373609638344,0.10927623652081989,0.11561821549726496,859920000
2004-08-06,0.07206069678068161,0.07794509153181457,0.07106758325453122,0.07725734275374334,5088948000
2004-08-09,0.07527018338441849,0.0769519608267037,0.07267231873459587,0.07389467930315687,1579212000
2004-08-10,0.08123068511486053,0.08199546664692721,0.07817431919080471,0.07947371265182031,2051916000
2004-08-11,0.07886209338903427,0.0801614803269789,0.0783274813329038,0.0801614803269789,963816000
2004-08-12,0.0770280659198761,0.07932056572638442,0.07687492925027962,0.07909131847860892,654384000
2004-08-13,0.08023758232593536,0.08077219432476117,0.07817432940864054,0.07886208493586516,815700000
2004-08-16,0.07947370409965515,0.08145992360660954,0.07886206614178892,0.07932056060775283,531732000
2004-08-17,0.08382945507764816,0.08428795636974984,0.08046681620743053,0.08123067530175236,744912000
2004-08-18,0.08940757811069489,0.08940757811069489,0.08352318485105668,0.08421094028699552,872424000
2004-08-19,0.08910223096609116,0.0904777351708657,0.0877267267613166,0.08887298368139011,724404000
2004-08-20,0.09437498450279236,0.09567345573944992,0.08833744715973926,0.08864372737288156,1199040000
2004-08-23,0.0964382067322731,0.0974313197861156,0.09536806760095967,0.09590267941008006,800028000
2004-08-24,0.09284631907939911,0.09827221007413146,0.09101232083574352,0.0978137088051707,939420000
2004-08-25,0.0968196913599968,0.09750744675890786,0.09315168761716135,0.09490958232746716,721308000
2004-08-26,0.09704895317554474,0.09766059121383247,0.09590270319554399,0.09666747791368137,612720000
2004-08-27,0.09888292104005814,0.10025842468780685,0.09704892300857988,0.09712594908121157,565128000
2004-08-30,0.09559733420610428,0.0990360908232286,0.09552122362626143,0.09850147890562327,628056000
2004-08-31,0.09521493315696716,0.09643821587835151,0.09223468503191115,0.09597971459014572,587064000
2004-09-01,0.09704895317554474,0.09842445041867014,0.09277022661524102,0.09399258717851676,591744000
2004-09-02,0.10102325677871704,0.101787123013911,0.09659047687528129,0.09750747983005272,770088000
2004-09-03,0.09796597063541412,0.09995310621587318,0.09712599388870377,0.09796597063541412,715056000
2004-09-07,0.09613194316625595,0.10064083899313533,0.09483347211820514,0.09857758645277341,727332000
2004-09-08,0.09414571523666382,0.09704894428796942,0.09391646799453325,0.09620896774459159,834984000
2004-09-09,0.10354498773813248,0.10522584971036804,0.09597973217698709,0.09643823354920636,1299324000
2004-09-10,0.10751833021640778,0.10805294204314482,0.10148171010388919,0.10178707471680452,1039344000
2004-09-13,0.1095815971493721,0.11172096038940231,0.10721298665051657,0.10736520781421176,967752000
2004-09-14,0.11004011332988739,0.11080397945553849,0.10774761310390732,0.10858850533506977,683556000
2004-09-15,0.10392644256353378,0.10698372356422256,0.10255093871751166,0.10667744342339035,1163904000
2004-09-16,0.10782373696565628,0.10889387661824078,0.10530198230741733,0.1056843731740059,810024000
2004-09-17,0.1122564822435379,0.11286720468948595,0.10774758665816425,0.10866458925636151,1003800000
2004-09-20,0.11210335046052933,0.11531285988945342,0.10866460060639362,0.11004009781517245,794628000
2004-09-21,0.11508357524871826,0.1160005777537005,0.11324957707094101,0.11462508082841437,503904000
2004-09-22,0.10973472148180008,0.11477822178427623,0.10919919413041693,0.11202722099818128,625920000
2004-09-23,0.11072786152362823,0.11133949959233534,0.10782371654871459,0.11103321938521458,578664000
2004-09-24,0.10736522078514099,0.11133950541794943,0.10576046928292562,0.11118636872247106,476316000
2004-09-27,0.10545509308576584,0.10774759288148195,0.10354497720562157,0.10652523240580317,406020000
2004-09-28,0.10698375850915909,0.10790075454051172,0.10377425531895018,0.10522586337752224,474840000
2004-09-29,0.1095815971493721,0.11263796308908096,0.10553120924704314,0.10690670646437243,537228000
2004-09-30,0.11095710843801498,0.1134788626105626,0.10874071895825173,0.11080397175104621,619680000
2004-10-01,0.11554207652807236,0.11615370755681576,0.11095707110540107,0.11149168289209196,590412000
2004-10-04,0.1188277006149292,0.1203563342461783,0.1163059538730557,0.11653520109243057,673932000
2004-10-05,0.11615373939275742,0.11898085808174683,0.11508360001303275,0.1159244921332748,633180000
2004-10-06,0.11661223322153091,0.11714683825675391,0.11324958749996683,0.11592447786336602,498504000
2004-10-07,0.11729998886585236,0.12142648003178133,0.1166883440788922,0.11875159649404456,798072000
2004-10-08,0.110881008207798,0.11653523963439388,0.10988697925529116,0.11607673137962568,693420000
2004-10-11,0.11103320866823196,0.11324959794126203,0.10904698899304628,0.11103320866823196,373848000
2004-10-12,0.10942843556404114,0.11026932749046643,0.10553118522579102,0.10728907281097762,827232000
2004-10-13,0.10874070227146149,0.11416659374467802,0.10782369965267376,0.11271497924136273,672816000
2004-10-14,0.10545509308576584,0.10973473485268105,0.10469122710347963,0.10973473485268105,513264000
2004-10-15,0.10255095362663269,0.10583748916222396,0.09995308904341416,0.10568434565344963,1280484000
2004-10-18,0.10438494384288788,0.10545508306119769,0.10109933113051986,0.10194021629173798,573972000
2004-10-19,0.10369721800088882,0.10782372388046373,0.10293335870612061,0.10675449987115596,618480000
2004-10-20,0.10492047667503357,0.10537897798091747,0.1027801981269042,0.10339183609508498,540204000
2004-10-21,0.10728909820318222,0.10866460226514661,0.10514973494379373,0.10598971155594288,1013964000
2004-10-22,0.10148172080516815,0.10851144791335408,0.10117544747904071,0.1082822006753582,686460000
2004-10-25,0.10194024443626404,0.1041557185419891,0.10041160351391837,0.10064085763430448,529164000
2004-10-26,0.11072786152362823,0.11607672091449067,0.1082822179299559,0.1119502221476972,2455776000
2004-10-27,0.11378421634435654,0.11584746906231962,0.10874071501437146,0.10874071501437146,1074036000
2004-10-28,0.11256185919046402,0.1146251119711499,0.11149171975026935,0.11225650133166083,561552000
2004-10-29,0.11057470738887787,0.11302035074777013,0.10958159413467317,0.11149171006332885,742860000
2004-11-01,0.11294426023960114,0.11302037083288063,0.11065175997825664,0.11210336799546695,653892000
2004-11-02,0.11454898118972778,0.11691759141162941,0.11172094732623453,0.11263794991869104,1095756000
2004-11-03,0.11561819165945053,0.1195924748913219,0.11500746245522674,0.11921007737973888,910356000
2004-11-04,0.11775849759578705,0.11921010539983966,0.11401346752155204,0.11645911095594091,995544000
2004-11-05,0.13479915261268616,0.1434345490420358,0.13327051838897824,0.13602151341644064,3849012000
2004-11-08,0.13625073432922363,0.13808473976848912,0.13273587379538032,0.13334751866769554,718620000
2004-11-09,0.13541081547737122,0.13739702906622467,0.1341114147259906,0.13418752533428546,615936000
2004-11-10,0.13541081547737122,0.13670928705076904,0.13464603367563796,0.13525766508279874,645912000
2004-11-11,0.13808472454547882,0.13808472454547882,0.13533371668986266,0.13625071930840138,507000000
2004-11-12,0.13831400871276855,0.14060650903900676,0.13693851124990158,0.140225040548391,647076000
2004-11-15,0.1403772532939911,0.14137128220644027,0.13609852630755592,0.1369385030115132,536472000
2004-11-16,0.1399187594652176,0.1423643963616265,0.13732088772191106,0.14083576227829123,472728000
2004-11-17,0.1422882378101349,0.14603235839168072,0.14075960424204684,0.14213510116583739,602772000
2004-11-18,0.14412227272987366,0.14534463326306074,0.14053037253405945,0.14351062787445287,532524000
2004-11-19,0.14488618075847626,0.1568833025156919,0.14373991680994916,0.1551263227123188,2126052000
2004-11-22,0.14901264011859894,0.14901264011859894,0.14404525605311874,0.14542075335231835,733788000
2004-11-23,0.14962425827980042,0.15122901622911727,0.14656697719109968,0.14779025309897423,676896000
2004-11-24,0.15023499727249146,0.1526806337332922,0.14908873371203357,0.1494711312913893,428580000
2004-11-26,0.1517636775970459,0.1531391751610393,0.14962431381783575,0.15092278526728628,350760000
2004-11-29,0.1487833857536316,0.1539800305082364,0.14748399910275142,0.15290989111889824,704388000
2004-11-30,0.14618553221225739,0.14954725613014483,0.14534464006003106,0.1493950349602233,576540000
2004-12-01,0.14985355734825134,0.14985355734825134,0.1464148066929606,0.14748403079879407,514572000
2004-12-02,0.1518397480249405,0.1529859979690617,0.1472547482484556,0.14840099819257682,758652000
2004-12-03,0.1584119200706482,0.1604751730965171,0.15497316958232663,0.1555077747770953,1347312000
2004-12-06,0.1659771353006363,0.16727653550864982,0.15634862813114847,0.15917574661220274,970500000
2004-12-07,0.17430628836154938,0.19073620094113922,0.1722430354652718,0.1756817857376081,2927052000
2004-12-08,0.17636950314044952,0.1795790054338609,0.17499400606166635,0.17675190070211316,872724000
2004-12-09,0.17476476728916168,0.17659875892822754,0.1698743962058521,0.17323703532365714,869964000
2004-12-10,0.17812742292881012,0.1800375389872887,0.1770572835088613,0.17881516473310868,652848000
2004-12-13,0.17323704063892365,0.1777450142803653,0.17239614853926927,0.1754525144129119,738024000
2004-12-14,0.17675191164016724,0.17690504831119702,0.1730839009839209,0.17338925881273348,512988000
2004-12-15,0.17835664749145508,0.17889126620889972,0.17575878995939476,0.17850978415513308,432768000
2004-12-16,0.18072527647018433,0.18997231605070214,0.18041991862445972,0.18355331071113604,1524036000
2004-12-17,0.17621733248233795,0.18485181314186028,0.17415407944080655,0.18408794697723438,1214244000
2004-12-20,0.17430628836154938,0.1810315813893397,0.17338928555605057,0.1782805729728433,898728000
2004-12-21,0.1756056696176529,0.17682804392495208,0.17002755603404746,0.17430628287313876,899400000
2004-12-22,0.17583492398262024,0.17996142949088284,0.17545252636465697,0.17912053733394726,421824000
2004-12-23,0.17629341781139374,0.17828055997213282,0.17400091779701166,0.17484180995055967,366972000
2004-12-27,0.17476476728916168,0.1795029035523603,0.17384776463744042,0.17873903756960804,308208000
2004-12-28,0.17384777963161469,0.17652266357524035,0.17316002416741144,0.17514716631121172,291612000
2004-12-29,0.17537641525268555,0.17751577858578022,0.17285466796715374,0.17331316250474937,294732000
2004-12-30,0.1746886968612671,0.1769050865899237,0.17392483070294992,0.1754525493552045,259812000
2004-12-31,0.18003757297992706,0.18095456222546055,0.17652269805235757,0.17721045365088817,575964000
2005-01-03,0.18019068241119385,0.18890218823988633,0.1794268163290154,0.18630433027992624,1066716000
2005-01-04,0.17170840501785278,0.18179540706414338,0.16895739700647702,0.1814900492332006,790224000
2005-01-05,0.173313170671463,0.17537642351662203,0.16895741770154482,0.16987442048432422,724812000
2005-01-06,0.17163227498531342,0.17843274765373365,0.17040899910930704,0.17636949529514886,563568000
2005-01-07,0.16834576427936554,0.17331314784510593,0.1658240035427582,0.17201376126300785,763092000
2005-01-10,0.16872815787792206,0.17040902662766208,0.16773504458023034,0.16888129455739248,579552000
2005-01-11,0.16353154182434082,0.16804043194188154,0.16100979416451908,0.16712342906620636,1093380000
2005-01-12,0.16215600073337555,0.1655947503440677,0.15818263239997904,0.1649840210453771,1057800000
2005-01-13,0.16383779048919678,0.168116517144149,0.15894651710129595,0.162538403800603,898764000
2005-01-14,0.16437235474586487,0.16727649867716088,0.16276759707210287,0.16689410118820702,573912000
2005-01-18,0.16697025299072266,0.16735265057413137,0.16215600610903114,0.16253839002806308,464556000
2005-01-19,0.16315008699893951,0.16811655662480968,0.16246233136846117,0.1677350880971123,336492000
2005-01-20,0.16353154182434082,0.16750582673977876,0.1598635439860201,0.1598635439860201,640080000
2005-01-21,0.16383779048919678,0.16704729323707093,0.16322615926956813,0.16376076439091822,596352000
2005-01-24,0.15726561844348907,0.16528938062154988,0.15634861588047852,0.16292077047570694,463704000
2005-01-25,0.16001664102077484,0.16223303023182642,0.15703638582979576,0.15795338847812598,439704000
2005-01-26,0.16207991540431976,0.1642963049140384,0.1578772991751175,0.16055126772524222,429120000
2005-01-27,0.17507107555866241,0.1758349416938273,0.16139217096014105,0.1623852843878833,1002912000
2005-01-28,0.17484183609485626,0.17644658087913187,0.17102068788547975,0.17575883897060518,671052000
2005-01-31,0.175147145986557,0.17843275891536728,0.17270150959333955,0.17629339585096254,562968000
2005-02-01,0.17843283712863922,0.17919761893707017,0.17392486178382272,0.17499408602809927,507180000
2005-02-02,0.1883675903081894,0.1898191982759517,0.18019068930766552,0.18546344519489694,2035404000
2005-02-03,0.18638037145137787,0.1876797577040857,0.1837825007946017,0.18638037145137787,690120000
2005-02-04,0.19707903265953064,0.19761363764802053,0.1863803876543407,0.1864564982203843,806448000
2005-02-07,0.19470953941345215,0.20097632366040188,0.19295257372390215,0.19730832642230614,521628000
2005-02-08,0.19662058353424072,0.19975306034470286,0.192875559959373,0.1934871912104116,455772000
2005-02-09,0.1897430419921875,0.1977667907013263,0.18874901332131272,0.19715515958295518,783756000
2005-02-10,0.19417494535446167,0.19516805872062495,0.1900484396864193,0.19073619518588586,602376000
2005-02-11,0.1998300403356552,0.20128166159812605,0.19226478619174223,0.19295254153732538,556512000
2005-02-14,0.19562655687332153,0.20051784423243582,0.19486270443585843,0.19975306261721656,432900000
2005-02-15,0.19738443195819855,0.20365030053159022,0.19662056593342564,0.19692593743930423,748500000
2005-02-16,0.1966966688632965,0.1996008135342064,0.19318180853314318,0.19677277944238958,466464000
2005-02-17,0.19493882358074188,0.1994477134979358,0.1934110913100116,0.1993716029048625,1017408000
2005-02-18,0.2160298228263855,0.21625907009253098,0.20410880101428727,0.20991709075178058,3132120000
2005-02-22,0.2187807559967041,0.22382426275945455,0.21266802563627804,0.21457814114282606,1420800000
2005-02-23,0.2116740643978119,0.2179408489029648,0.20815920369620694,0.2152659648642778,1107840000
2005-02-24,0.21725307404994965,0.21755843186541848,0.2087708168585154,0.2087708168585154,695496000
2005-02-25,0.2203855663537979,0.2215318163011212,0.2151898372247388,0.21755844770049054,525132000
2005-02-28,0.22153188288211823,0.2216089089996471,0.21740537636578966,0.21931640841599376,758064000
2005-03-01,0.2209971845149994,0.22619382885099754,0.21878079533211095,0.22252583196866157,737148000
2005-03-02,0.21450209617614746,0.21977485175320202,0.213202709466197,0.2185515756294611,947460000
2005-03-03,0.21159791946411133,0.21534204049710462,0.2084645277201469,0.21396654340746352,761292000
2005-03-04,0.21068094670772552,0.21404358594770023,0.20892305191828328,0.2122095805776256,593124000
2005-03-07,0.21282027661800385,0.21725306847303089,0.21014630856782462,0.21159791620992352,511176000
